GeneID	UniprotID	Gene_Name	Reviewed	Length
83417	Q96PJ5	FCRL4;FCRH4;IFGP2;IRTA1	reviewed	515
64395	Q53SE7;Q96IK5	FLJ13057;GMCL1;GMCL1;BTBD13;GCL;SPATA29	unreviewed;reviewed	515;515
11245	Q14439	GPR176	reviewed	515
3455	P48551;Q9BUA0	IFNAR2;IFNABR;IFNARB;IFNAR2	reviewed;unreviewed	515;331
51172	Q9UK23	NAGPA	reviewed	515
152006	Q9H0F5	RNF38	reviewed	515
117247	Q8TF71	SLC16A10;MCT10;TAT1	reviewed	515
9057	A0A024R719;Q92536	SLC7A6;SLC7A6;KIAA0245	unreviewed;reviewed	515;515
150159	Q4ZJI4;A0A140VJQ1	SLC9B1;NHA1;NHEDC1;-	reviewed;unreviewed	515;475
6602	Q96GM5	SMARCD1;BAF60A	reviewed	515
57116	Q8IW36	ZNF695	reviewed	515
64902	Q9BYV1	AGXT2;AGT2	reviewed	514
340120	A5PLL1	ANKRD34B	reviewed	514
147495	Q8J025	APCDD1;DRAPC1	reviewed	514
81602	Q9BWV3	CDADC1	reviewed	514
10658	G5EA30;Q92879	CELF1;CUGBP1;CELF1;BRUNOL2;CUGBP;CUGBP1;NAB50	unreviewed;reviewed	514;486
220136	Q96M91	CFAP53;CCDC11	reviewed	514
100130361	A8MYA2	CXorf49;CXorf49B	reviewed	514
100132994	A8MYA2	CXorf49;CXorf49B	reviewed	514
1591	Q07973	CYP24A1;CYP24	reviewed	514
1736	O60832;A0A8Q3SIY6	DKC1;NOLA4;DKC1	reviewed;unreviewed	514;509
161829	Q8NHP7	EXD1;EXDL1	reviewed	514
3615	A0A384N6C2;P12268	IMPDH;IMPDH2;IMPD2	unreviewed;reviewed	514;514
3663	C9JAU6;Q13568;A0A0G2USB5;B7Z1M2	IRF5;IRF5;IRF5;-	unreviewed;reviewed;unreviewed;unreviewed	514;498;417;140
389257	A6NHZ5	LRRC14B	reviewed	514
148808	Q8N468;Q96KX6	MFSD4A;MFSD4;MFSD4	reviewed;unreviewed	514;37
8638	Q15646;A0A7P0T9H8	OASL;TRIP14;OASL	reviewed;unreviewed	514;366
5356	O43660	PLRG1	reviewed	514
57460	Q9ULR3	PPM1H;ARHCL1;KIAA1157;URCC2	reviewed	514
10279	Q9NQE7;F2Z2N5	PRSS16;TSSP;PRSS16	reviewed;unreviewed	514;257
6571	Q05940	SLC18A2;SVMT;VMAT2	reviewed	514
65975	Q9BYT3;B4DDH2;B3KS39;F8WAK5	STK33;STK33;-;STK33	reviewed;unreviewed;unreviewed;unreviewed	514;473;327;327
79718	Q9BZK7	TBL1XR1;IRA1;TBLR1	reviewed	514
84216	Q9H0C3;Q05C15;F8VS00	TMEM117;TMEM117;TMEM117	reviewed;unreviewed;unreviewed	514;410;268
57621	Q8N680	ZBTB2;KIAA1483;ZNF437	reviewed	514
5987	A0A1U9X8R9;P14373	-;TRIM27;RFP;RNF76	unreviewed;reviewed	513;513
122618	B4DJQ6;F5H2B5;B4DI07;Q96BZ4;A0A3B3IT68	-;PLD4;-;PLD4;C14orf175;PLD4	unreviewed;unreviewed;unreviewed;reviewed;unreviewed	513;513;506;506;455
92	P27037	ACVR2A;ACVR2	reviewed	513
525	P15313	ATP6V1B1;ATP6B1;VATB;VPP3	reviewed	513
654	P22004;B4DUF7;Q4VBA3	BMP6;VGR;-;BMP6	reviewed;unreviewed;unreviewed	513;435;428
11119	O00481;A8K547	BTN3A1;BTF5;-	reviewed;unreviewed	513;352
79839	Q68D86	CCDC102B;C18orf14	reviewed	513
4512	U5YWV7;P00395	COX1;CO1;COI;MTCO1;MT-CO1;COI;COXI;MTCO1	unreviewed;reviewed	513;513
1758	Q13316	DMP1	reviewed	513
10524	A0A024R597;Q92993;A0A024R5E8	HTATIP;KAT5;HTATIP;TIP60;HTATIP	unreviewed;reviewed;unreviewed	513;513;461
3755	Q9UIX4;Q86Y85	KCNG1;KCNG1	reviewed;unreviewed	513;513
9314	O43474	KLF4;EZF;GKLF	reviewed	513
3888	Q9NSB4	KRT82;KRTHB2	reviewed	513
441381	Q50LG9	LRRC24	reviewed	513
64066	Q9H306	MMP27	reviewed	513
254428	Q8IVJ1;B2RMP2	SLC41A1;SLC41A1	reviewed;unreviewed	513;513
55234	Q2TAY7;A0MNN4	SMU1;SMU1	reviewed;unreviewed	513;513
10558	Q6NUL7;A0A024R277;O15269	SPTLC1;SPTLC1;SPTLC1;LCB1	unreviewed;unreviewed;reviewed	513;473;473
203062	Q96NA8;Q6P186;E5RHT3	TSNARE1;TSNARE1;TSNARE1	reviewed;unreviewed;unreviewed	513;311;277
8876	O95497	VNN1	reviewed	513
29063	Q9H5U6	ZCCHC4	reviewed	513
55893	Q9H8N7;Q7L9C8	ZNF395;HDBP2;PBF;-	reviewed;unreviewed	513;129
164284	B4DDQ9;Q8NCL9	-;APCDD1L	unreviewed;reviewed	512;501
93	Q13705	ACVR2B	reviewed	512
220	A0A024RC95;P47895;Q7Z3A2;H0Y2X5	ALDH1A3;ALDH1A3;ALDH6;DKFZp686G1675;ALDH1A3	unreviewed;reviewed;unreviewed;unreviewed	512;512;416;405
218	Q6PKA6;P30838;I3L3I9	ALDH3A1;ALDH3A1;ALDH3;ALDH3A1	unreviewed;reviewed;unreviewed	512;453;380
40	Q16515	ASIC2;ACCN;ACCN1;BNAC1;MDEG	reviewed	512
729440	Q9Y6R9	CCDC61	reviewed	512
1543	P04798;A0N0X8;E7EMT5	CYP1A1;CYP1A1;CYP1A1	reviewed;unreviewed;unreviewed	512;512;483
56603	Q9NR63;E7ER08	CYP26B1;CYP26A2;P450RAI2;CYP26B1	reviewed;unreviewed	512;321
54849	Q6ZN54	DEF8	reviewed	512
64180	A0A140VK16;Q9H4B8	DPEP3;DPEP3	unreviewed;reviewed	512;488
2117	P41162	ETV3;METS;PE1	reviewed	512
2561	P47870	GABRB2	reviewed	512
8462	O14901;Q53QU8;B7ZAX4	KLF11;FKLF;TIEG2;TIEG2;-	reviewed;unreviewed;unreviewed	512;512;495
57708	Q8N108	MIER1;KIAA1610	reviewed	512
56667	Q9H3R2	MUC13;DRCC1;RECC	reviewed	512
79883	Q6PEZ8;B7Z3M0	PODNL1;SLRR5B;PODNL1	reviewed;unreviewed	512;430
5533	P48454	PPP3CC;CALNA3;CNA3	reviewed	512
22841	Q7L804	RAB11FIP2;KIAA0941	reviewed	512
155184	Q6PXP3	SLC2A7;GLUT7	reviewed	512
201305	Q6ZMD2	SPNS3	reviewed	512
201798	Q8IY51	TIGD4	reviewed	512
526	A0A140VK65;P21281	-;ATP6V1B2;ATP6B2;VPP3	unreviewed;reviewed	511;511
6954	B7ZAT8;Q8WWU5	-;TCP11	unreviewed;reviewed	511;503
279	Q53F26;P04746	-;AMY2A	unreviewed;reviewed	511;511
51816	Q9NZK5;B4E3Q4;A0A087X0I3	ADA2;ADGF;CECR1;IDGFL;ADA2;ADA2	reviewed;unreviewed;unreviewed	511;469;391
276	P0DUB6;P0DTE7;P0DTE8;Q6NSB3	AMY1A;AMY1;AMY1B;AMY1;AMY1C;AMY1;AMY1A	reviewed;reviewed;reviewed;unreviewed	511;511;511;495
277	P0DUB6;P0DTE7;P0DTE8	AMY1A;AMY1;AMY1B;AMY1;AMY1C;AMY1	reviewed;reviewed;reviewed	511;511;511
278	P0DUB6;P0DTE7;P0DTE8	AMY1A;AMY1;AMY1B;AMY1;AMY1C;AMY1	reviewed;reviewed;reviewed	511;511;511
280	P19961	AMY2B	reviewed	511
200558	Q8IW19	APLF;C2orf13;PALF;XIP1	reviewed	511
372	B0YIW5;P48444	ARCN1;ARCN1;COPD	unreviewed;reviewed	511;511
55971	Q9UHR4	BAIAP2L1;IRTKS	reviewed	511
202243	Q86Z20;B4DSR1;Q2HJ12	CCDC125;KENAE;-;CCDC125	reviewed;unreviewed;unreviewed	511;386;105
1580	P13584;Q8IZB0;B4DV41	CYP4B1;CYP4B1;-	reviewed;unreviewed;unreviewed	511;497;218
91614	Q96QD5	DEPDC7	reviewed	511
2555	E9PBQ7;P47869;A0A024R9X6	GABRA2;GABRA2;GABRA2	unreviewed;reviewed;unreviewed	511;451;451
100527949	A0A087WTJ2	GIMAP1-GIMAP5	unreviewed	511
3744	Q16322	KCNA10	reviewed	511
3746	P48547	KCNC1	reviewed	511
140807	Q14CN4	KRT72;K6IRS2;KB35;KRT6;KRT6IRS2	reviewed	511
4205	A0A8I5KVQ4;A0A0S2Z453;Q02078;A0A0S2Z4N0;A0A0S2Z454;A0A0S2Z417;A8K720;A0A0S2Z4C8	MEF2A;MEF2A;MEF2A;MEF2;MEF2A;MEF2A;MEF2A;-;MEF2A	unreviewed;unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	511;507;507;505;499;497;495;429
196743	Q6QHF9	PAOX;PAO	reviewed	511
9056	Q9UM01;A0A0S2Z502	SLC7A7;SLC7A7	reviewed;unreviewed	511;511
81786	Q9C029	TRIM7;GNIP;RNF90	reviewed	511
84878	Q96K62;A0A024R4T8	ZBTB45;ZNF499;ZNF499	reviewed;unreviewed	511;511
51588	B3KMR4;Q8N2W9	-;PIAS4;PIASG	unreviewed;reviewed	510;510
55571	Q9UKZ1	CNOT11;C2orf29	reviewed	510
7626	Q86TD5;P51815	DKFZp451F083;ZNF75D;ZNF75;ZNF82	unreviewed;reviewed	510;510
953	P49961	ENTPD1;CD39	reviewed	510
2119	P41161	ETV5;ERM	reviewed	510
201456	Q8NCQ5;A0A024R389	FBXO15;FBX15;FBXO15	reviewed;unreviewed	510;434
2271	P07954;A0A0S2Z4C3	FH;FH	reviewed;unreviewed	510;510
3642	Q01101	INSM1;IA1	reviewed	510
3998	A0A024R2A7;P49257	LMAN1;LMAN1;ERGIC53;F5F8D	unreviewed;reviewed	510;510
81607	K4PZ75;Q96NY8	LNIR;NECTIN4;LNIR;PRR4;PVRL4	unreviewed;reviewed	510;510
4752	Q6ZN64;P51956	NEK3;NEK3	unreviewed;reviewed	510;506
4784	B4DHW2;Q14938	NFIX;NFIX	unreviewed;reviewed	510;502
10562	A0A024QZ95;Q6UX06	OLFM4;OLFM4;GW112	unreviewed;reviewed	510;510
10849	O15446	POLR1G;ASE1;CAST;CD3EAP;PAF49	reviewed	510
10616	Q9BYM8;A6PVK0;A6PVJ6	RBCK1;C20orf18;RNF54;UBCE7IP3;XAP3;XAP4;RBCK1;RBCK1	reviewed;unreviewed;unreviewed	510;340;105
151473	Q7RTX9	SLC16A14;MCT14	reviewed	510
148281	Q5T7P8;I6L9C3	SYT6;SYT6	reviewed;unreviewed	510;425
114034	Q96GM8	TOE1	reviewed	510
79744	Q96HQ0	ZNF419;ZNF419A	reviewed	510
65982	A0A024R4T0;Q8TBC5	ZNF447;ZSCAN18;ZNF447	unreviewed;reviewed	510;510
9576	A0A140VJU9;O75602;A0A0A0MRT8	-;SPAG6;PF16;SPAG6	unreviewed;reviewed;unreviewed	509;509;484
55346	B3KQZ4;Q9NUJ3	-;TCP11L1	unreviewed;reviewed	509;509
90	D3DPA4;Q04771	ACVR1;ACVR1;ACVRLK2	unreviewed;reviewed	509;509
410	A0A0C4DFZ2;P15289;B4DVI5	ARSA;ARSA;-	unreviewed;reviewed;unreviewed	509;507;196
23786	A0A087WX97;Q9BXK5;A0A087WTL4;B2RB43;B7Z238;A8K5Y4;B7Z737;E9PDD6;Q86T62;A0A0A0MR90;F6VJB4;A0A087WW80	BCL2L13;BCL2L13;MIL1;BCL2L13;BCL2L13;-;-;-;BCL2L13;DKFZp451F173;BCL2L13;BCL2L13;BCL2L13	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	509;485;461;386;361;323;205;171;171;128;92;80
54831	Q8NFU1	BEST2;VMD2L1	reviewed	509
57821	Q5TID7;B2R917	CCDC181;C1orf114;-	reviewed;unreviewed	509;508
260293	Q8N118	CYP4X1	reviewed	509
1595	Q16850	CYP51A1;CYP51	reviewed	509
1738	A0A024R713;P09622;E9PEX6	DLD;DLD;GCSL;LAD;PHE3;DLD	unreviewed;reviewed;unreviewed	509;509;486
1791	P04053	DNTT;TDT	reviewed	509
3035	P12081;B4DDD8;B4E1C5	HARS1;HARS;HRS;HARS1;HARS1	reviewed;unreviewed;unreviewed	509;435;395
51182	Q0VDF9;Q8TAQ0;B0YIZ1	HSPA14;HSP60;HSP70L1;HSPA14;HSPA14	reviewed;unreviewed;unreviewed	509;216;143
22806	Q9UKT9	IKZF3;ZNFN1A3	reviewed	509
51557	Q5TDP6	LGSN;GLULD1;LGS	reviewed	509
4774	Q12857	NFIA;KIAA1439	reviewed	509
50487	Q9NZ20	PLA2G3	reviewed	509
23532	A0A024R1E6;P78395;B7Z7K8;B7ZAT0;B7Z986	PRAME;PRAME;MAPE;OIP4;-;-;-	unreviewed;reviewed;unreviewed;unreviewed;unreviewed	509;509;493;493;452
5558	P49643;A0A024RD43	PRIM2;PRIM2A;PRIM2A	reviewed;unreviewed	509;158
6461	Q15464	SHB	reviewed	509
220963	Q7RTY1	SLC16A9;C10orf36;MCT9	reviewed	509
6517	P14672	SLC2A4;GLUT4	reviewed	509
6662	P48436	SOX9	reviewed	509
6677	Q5D1J4;P38567	SPAM1;HEL-S-96n;SPAM1;HYAL3;PH20	unreviewed;reviewed	509;509
57570	Q32P41	TRMT5;KIAA1393;TRM5	reviewed	509
162967	A2RRD8	ZNF320	reviewed	509
4782	B7Z4T6;P08651	-;NFIC;NFI	unreviewed;reviewed	508;508
3158	A0A140VJL2;P54868	-;HMGCS2	unreviewed;reviewed	508;508
10006	Q8IZP0;A0A0A0MRT6;B6VEX3;B6VEX4;B6VEX5	ABI1;SSH3BP1;ABI1;-;ABI1;-	reviewed;unreviewed;unreviewed;unreviewed;unreviewed	508;475;422;393;388
146439	A1A5D9	BICDL2;BICDR2;CCDC64B	reviewed	508
9586	Q02930	CREB5;CREBPA	reviewed	508
1586	Q1HB44;P05093	CYP17A1;CYP17A1;CYP17;S17AH	unreviewed;reviewed	508;508
1594	O15528	CYP27B1;CYP1ALPHA;CYP27B	reviewed	508
80153	Q96F86	EDC3;LSM16;YJDC;YJEFN2	reviewed	508
2057	P19235	EPOR	reviewed	508
222826	Q8IXS0;A0A024QZY6	FAM217A;C6orf146;C6orf146	reviewed;unreviewed	508;445
196951	Q96M60	FAM227B;C15orf33	reviewed	508
2193	Q9Y285;Q6IBR2	FARSA;FARS;FARSL;FARSLA;FARSLA	reviewed;unreviewed	508;508
79368	Q96LA5;B4DVJ9;B4E0W2	FCRL2;FCRH2;IFGP4;IRTA4;SPAP1;-;-	reviewed;unreviewed;unreviewed	508;444;202
10818	Q8WU20;L7RTG7	FRS2;FRS2	reviewed;unreviewed	508;508
83550	Q96P66	GPR101	reviewed	508
56169	Q9BYG8	GSDMC;MLZE	reviewed	508
4327	Q99542	MMP19;MMP18;RASI	reviewed	508
5034	A0A024R8S5;P07237	P4HB;P4HB;ERBA2L;PDI;PDIA1;PO4DB	unreviewed;reviewed	508;508
404785	Q6S5H5	POTEG;A26C2;POTE14	reviewed	508
641455	A6NI47	POTEM	reviewed	508
140890	Q8WXA9	SREK1;SFRS12;SRRP86	reviewed	508
6722	P11831;A0A024RD16;B4DU24	SRF;SRF;-	reviewed;unreviewed;unreviewed	508;508;304
83874	B7ZVY9;A7E244;Q9BXI6	TBC1D10A;TBC1D10A;TBC1D10A;EPI64;TBC1D10	unreviewed;unreviewed;reviewed	508;508;508
9633	Q9Y4I5	TESMIN;MTL5	reviewed	508
284114	Q8N9M5	TMEM102	reviewed	508
284355	D2CFI5;Q8N7U7	TPRX1;TPRX1	unreviewed;reviewed	508;411
80185	Q6NXR4;E5RIH5	TTI2;C8orf41;TTI2	reviewed;unreviewed	508;477
23190	Q92575	UBXN4;KIAA0242;UBXD2;UBXDC1	reviewed	508
7360	Q16851;A0A140VKE1	UGP2;UGP1;-	reviewed;unreviewed	508;497
7444	Q86Y07;A8K9L2	VRK2;-	reviewed;unreviewed	508;396
110117499	B4DXM8;F6TDL0;Q7Z3W2;Q68CY7	-;P3R3URF-PIK3R3;DKFZp686F1293;DKFZp686P05226	unreviewed;unreviewed;unreviewed;unreviewed	507;507;494;461
8503	B4DXM8;Q7Z3W2;Q68CY7;Q92569;Q8N381	-;DKFZp686F1293;DKFZp686P05226;PIK3R3;PIK3R3	unreviewed;unreviewed;unreviewed;reviewed;unreviewed	507;494;461;461;461
29929	Q9Y672	ALG6	reviewed	507
254240	Q8NFQ6	BPIFC;BPIL2	reviewed	507
84735	Q96KN2	CNDP1;CN1;CPGL2	reviewed	507
143888	A0A024R3C4;Q7Z4H8	KDELC2;POGLUT3;KDELC2	unreviewed;reviewed	507;507
3891	P78386;B7Z7N3;F5GYI5	KRT85;KRTHB5;-;KRT85	reviewed;unreviewed;unreviewed	507;295;295
197257	Q86WU2	LDHD	reviewed	507
4145	F1T0G6;P42679	MATK;MATK;CTK;HYL	unreviewed;reviewed	507;507
7681	Q13064	MKRN3;D15S9;RNF63;ZNF127	reviewed	507
4857	P51513;B7Z770	NOVA1;-	reviewed;unreviewed	507;385
53371	Q7Z3B4	NUP54	reviewed	507
644943	A6NK89	RASSF10	reviewed	507
11182	Q9UGQ3	SLC2A6;GLUT6	reviewed	507
7779	Q9Y6M5	SLC30A1;ZNT1	reviewed	507
54946	Q96GZ6;D3DNA7	SLC41A3;SLC41A3	reviewed;unreviewed	507;471
8140	Q01650	SLC7A5;CD98LC;LAT1;MPE16	reviewed	507
25917	Q9BV44;A0A024R2D3	THUMPD3;THUMPD3	reviewed;unreviewed	507;507
146691	Q6ZVM7;B7Z2U2;B7Z671;F5H3S6	TOM1L2;TOM1L2;-;TOM1L2	reviewed;unreviewed;unreviewed;unreviewed	507;389;388;388
91373	Q3KQV9	UAP1L1	reviewed	507
63929	Q9NQH7;A0A087X0Z2	XPNPEP3;XPNPEP3;LOC63929	reviewed;unreviewed	507;55
118663	Q32M84	BTBD16;C10orf87	reviewed	506
80279	Q96JB5	CDK5RAP3;IC53;LZAP	reviewed	506
124359	Q8N8U2	CDYL2	reviewed	506
9420	O75881;Q05C57	CYP7B1;CYP7B1	reviewed;unreviewed	506;489
2564	P78334	GABRE	reviewed	506
9247	O75603	GCM2;GCMB	reviewed	506
23438	P49590;A0A2R8Y6I1;B4DDN8	HARS2;HARSL;HARSR;HO3;HARS2;-	reviewed;unreviewed;unreviewed	506;436;362
7866	Q12894	IFRD2	reviewed	506
390245	B2RXH2	KDM4E;KDM4DL	reviewed	506
84641	Q5SR56	MFSD14B;HIATL1	reviewed	506
4675	Q8IYV1;Q99457	NAP1L3;NAP1L3;BNAP	unreviewed;reviewed	506;506
9722	O75052	NOS1AP;CAPON;KIAA0464	reviewed	506
115677	Q8IVI9	NOSTRIN	reviewed	506
400224	A6NEE1	PLEKHD1	reviewed	506
54407	A0A024R0W3;Q96QD8;Q8NHT5	SLC38A2;SLC38A2;ATA2;KIAA1382;SAT2;SNAT2;-	unreviewed;reviewed;unreviewed	506;506;52
7275	P50607	TUB	reviewed	506
7712	P51786	ZNF157	reviewed	506
10827	A0A140VKG4;Q9NRY5;B4DQT0;E7ESJ7;B3KTE4;I6L9D5	-;FAM114A2;C5orf3;-;FAM114A2;-;FAM114A2	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed	505;505;435;435;320;249
79068	B3KU60;Q9C0B1;A0A1B0GTC5;Q99770	-;FTO;KIAA1752;FTO;-	unreviewed;reviewed;unreviewed;unreviewed	505;505;457;139
91	P36896	ACVR1B;ACVRLK4;ALK4	reviewed	505
311	Q5T0G8;P50995	ANXA11;ANXA11;ANX11	unreviewed;reviewed	505;505
51802	Q9NY37	ASIC5;ACCN5;HINAC	reviewed	505
1386	P15336;A4D7V5	ATF2;CREB2;CREBP1;ATF2	reviewed;unreviewed	505;326
734	A0A024R9D5;Q9Y236	C8orf1;OSGIN2;C8orf1	unreviewed;reviewed	505;505
1136	P32297	CHRNA3;NACHRA3	reviewed	505
199974	Q86W10	CYP4Z1	reviewed	505
4303	P98177	FOXO4;AFX;AFX1;MLLT7	reviewed	505
2444	P42685	FRK;PTK5;RAK	reviewed	505
2923	V9HVY3;P30101	HEL-S-269;HEL-S-93n;PDIA3;PDIA3;ERP57;ERP60;GRP58	unreviewed;reviewed	505;505
57542	B2RNT7;Q9P2K6;F5H523	KLHDC5;KLHL42;KIAA1340;KLHDC5;KLHL42	unreviewed;reviewed;unreviewed	505;505;369
3887	Q14533	KRT81;KRTHB1;MLN137	reviewed	505
5081	P23759	PAX7;HUP1	reviewed	505
51449	Q9UHG3	PCYOX1;KIAA0908;PCL1	reviewed	505
5208	O60825	PFKFB2	reviewed	505
5468	P37231;D2KUA6;E9PFV2;A0A494C1F9;E9PFX5	PPARG;NR1C3;PPARG;NR1C3;PPAR gamma;PPARG;PPARG5;PPARG1D5;PPARG;PPARG3D5;PPARG	reviewed;unreviewed;unreviewed;unreviewed;unreviewed	505;477;475;250;248
333926	Q5JR12	PPM1J;PPP2CZ	reviewed	505
51493	Q9Y3I0	RTCB;C22orf28	reviewed	505
9121	O15375	SLC16A5;MCT5;MCT6	reviewed	505
6640	Q13424	SNTA1;SNT1	reviewed	505
55633	Q9NU19	TBC1D22B;C6orf197	reviewed	505
374877	Q8NA69	TEX45;C19orf45	reviewed	505
129293	Q86V40;C9IYB5	TRABD2A;C2orf89;TIKI1;TRABD2A	reviewed;unreviewed	505;333
8976	O00401	WASL	reviewed	505
65251	Q9BS31	ZNF649	reviewed	505
8731	A8K946;O43148	-;RNMT;KIAA0398	unreviewed;reviewed	504;476
386724	Q86WK7	AMIGO3;ALI3;KIAA1851	reviewed	504
55745	E7EQ45;Q9H0R1;A0A024R654	AP5M1;AP5M1;C14orf108;MUDENG;C14orf108	unreviewed;reviewed;unreviewed	504;490;490
79979	A0A024RCF5;Q96GJ1	CXorf34;TRMT2B;CXorf34	unreviewed;reviewed	504;504
29785	Q96SQ9	CYP2S1	reviewed	504
1581	P22680	CYP7A1;CYP7	reviewed	504
63951	Q5VZB9	DMRTA1;DMO	reviewed	504
5611	A8KA82;Q13217	DNAJC3;DNAJC3;P58IPK;PRKRI	unreviewed;reviewed	504;504
285489	Q18PE1;Q8N1M3;A0A1W2PRA3	DOK7;C4orf25;-;DOK7	reviewed;unreviewed;unreviewed	504;205;194
53834	Q8N441;A0PJ49	FGFRL1;FGFR5;FHFR;FGFRL1	reviewed;unreviewed	504;315
57467	A0A024R2R3;Q9HCP6;Q5QTR4	GUP1;HHATL;C3orf3;GUP1;KIAA1173;-	unreviewed;reviewed;unreviewed	504;504;249
6472	V9HW06;P34897;B4DJQ3;Q5HYG8;A0A024RB99;Q5BJF5;B4DLV4	HEL-S-51e;SHMT2;SHMT2;-;DKFZp686P09201;SHMT2;SHMT2;SHMT2	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	504;504;483;483;483;480;408
147700	A0A024R0V3;Q6P597	KLC3;KLC3;KLC2;KLC2L	unreviewed;reviewed	504;504
10454	A8K6K3;Q15750	MAP3K7IP1;TAB1;MAP3K7IP1	unreviewed;reviewed	504;504
388931	A6NFX1	MFSD2B	reviewed	504
4653	A0A0S2Z421;Q99972	MYOC;MYOC;GLC1A;TIGR	unreviewed;reviewed	504;504
9480	O95948	ONECUT2;HNF6B	reviewed	504
5129	A0A024R980;Q07002;A0A024R996;Q59G02	PCTK3;CDK18;PCTAIRE3;PCTK3;PCTK3;-	unreviewed;reviewed;unreviewed;unreviewed	504;474;474;436
284098	Q7Z7B1	PIGW	reviewed	504
57104	Q96AD5	PNPLA2;ATGL	reviewed	504
5425	A0A087WWF6;P49005	POLD2;POLD2	unreviewed;reviewed	504;469
27339	Q9UMS4	PRPF19;NMP200;PRP19;SNEV	reviewed	504
5711	Q16401	PSMD5;KIAA0072	reviewed	504
59307	C9JFX4;Q6IA17	SIGIRR;SIGIRR	unreviewed;reviewed	504;410
140885	P78324	SIRPA;BIT;MFR;MYD1;PTPNS1;SHPS1;SIRP	reviewed	504
23539	O95907	SLC16A8;MCT3	reviewed	504
120103	Q6YBV0	SLC36A4;PAT4	reviewed	504
10991	Q99624	SLC38A3;G17;NAT1;SN1;SNAT3	reviewed	504
6729	P61011;G3V480	SRP54;SRP54	reviewed;unreviewed	504;447
6892	A0A0A0MSV9;A0A024RCT1;O15533;A0A0A0MT98	TAPBP;TAPBP;TAPBP;NGS17;TAPA;TAPBP	unreviewed;unreviewed;reviewed;unreviewed	504;448;448;361
84286	Q9BSA9;F6UWG6	TMEM175;TMEM175;MGC4618	reviewed;unreviewed	504;422
10413	P46937;A0A024R3E4;Q86T74;K0KVU2	YAP1;YAP65;YAP1;DKFZp451O0517;YAP1	reviewed;unreviewed;unreviewed;unreviewed	504;454;397;168
403341	A0A0C4DFQ2;Q8NCN2	ZBTB34;ZBTB34;KIAA1993	unreviewed;reviewed	504;500
90594	A0A804HI69;Q8NDP4;A0A0C4DG37	ZNF439;ZNF439;ZNF439	unreviewed;reviewed;unreviewed	504;499;363
169270	Q8TC21	ZNF596	reviewed	504
91120	B9EG95;O95780;B3KUX2	ZNF682;ZNF682;-	unreviewed;reviewed;unreviewed	504;498;466
1584	Q8TDD0;P15538	-;CYP11B1;S11BH	unreviewed;reviewed	503;503
1588	A8K6W3;A0A024R5S8;Q8IYG4;P11511;Q05CU4;Q8TCA4	-;CYP19A1;CYP19A1;CYP19A1;ARO1;CYAR;CYP19;CYP19A1;-	unreviewed;unreviewed;unreviewed;reviewed;unreviewed;unreviewed	503;503;503;503;360;181
7456	A0A140VJZ9;O43516;Q2YDC4	-;WIPF1;WASPIP;WIP;WIPF1	unreviewed;reviewed;unreviewed	503;503;403
84614	B7Z7Z4;Q5TC79	-;ZBTB37	unreviewed;reviewed	503;503
94	A0A0S2Z310;P37023	ACVRL1;ACVRL1;ACVRLK1;ALK1	unreviewed;reviewed	503;503
84871	Q5VU57	AGBL4;CCP6	reviewed	503
51378	Q9Y264	ANGPT4;ANG3;ANG4	reviewed	503
54841	Q86UB2	BIVM	reviewed	503
1585	P19099	CYP11B2	reviewed	503
1576	Q6GRK0;P08684	CYP3A4;CYP3A4;CYP3A3	unreviewed;reviewed	503;503
64816	Q9HB55	CYP3A43	reviewed	503
100861540	P24462	CYP3A7	reviewed	503
1551	P24462	CYP3A7	reviewed	503
340602	Q86X51;A0A515VFR0	EZHIP;CXorf67;KIP75	reviewed;unreviewed	503;503
3665	Q92985;M9RSF4;A0A024RCA2;B4E1B1	IRF7;IRF7;IRF7;IRF7	reviewed;unreviewed;unreviewed;unreviewed	503;487;474;210
221496	Q8NC56;A0A024RCZ1	LEMD2;LEMD2	reviewed;unreviewed	503;503
81539	F8VX04;A0A024R124;Q9H2H9	SLC38A1;SLC38A1;SLC38A1;ATA1;NAT2;SAT1;SNAT1	unreviewed;unreviewed;reviewed	503;487;487
7046	Q5T7S2;P36897;B4DXN7;B4DY26	TGFBR1;TGFBR1;ALK5;SKR4;-;TGFBR1	unreviewed;reviewed;unreviewed;unreviewed	503;503;465;434
80745	Q9BTF0;B4DP37;Q969Z2	THUMPD2;C2orf8;-;-	reviewed;unreviewed;unreviewed	503;394;244
202658	A0A096LP39;A6ZJ12	TRIM39-RPP21;RPP21;TRIM39R	unreviewed;unreviewed	503;415
90649	Q4G180;Q96H40	ZNF486;ZNF486;KRBO2	unreviewed;reviewed	503;463
100129543	Q6ZMV8	ZNF730	reviewed	503
658	A8KAE3;O00238	-;BMPR1B	unreviewed;reviewed	502;502
153396	B7Z6X1;E9PCX5;Q8NDZ6;B7Z6T3	-;TMEM161B;TMEM161B;TMEM161B	unreviewed;unreviewed;reviewed;unreviewed	502;502;487;476
